submission_id,submission_date,gender,age,geography,financial_situation,education,employment_status,submission_state,are_there_children_0_to_2_yrs_out_of_educational_system,were_children_3_to_17_yrs_enrolled_and_did_not_return_to_school,are_there_children_who_stopped_enrolling_in_primary_education,are_there_children_who_stopped_enrolling_in_secondary_education,are_children_attending_face_to_face_classes,can_children_observe_deterioration_of_basic_services_of_school,do_children_3_and_17_yrs_receive_regular_school_meals,are_there_teachers_at_scheduled_class_hours,are_children_3_to_17_yrs_dealing_with_irregular_school_activity,are_children_being_teached_by_unqualified_people,did_teachers_leave_the_educational_system,do_school_and_the_teachers_have_internet_connection,do_children_have_internet_connection,do_children_3_to_17_yrs_miss_virtual_class_due_to_lack_of_electricity,does_home_shows_severe_deficit_of_electricity,does_home_shows_severe_deficit_of_internet,do_children_3_to_17_yrs_miss_class_or_in_lower_grade,are_children_promoted_with_a_modality_different_from_formal_evaluation
4.70298E+15,2021/3/13,Male,26 to 35 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,I am unemployed,Lara,0,1,1,0,0,1,No,Irregularly,1,0,1,0,0,1,0,0,0,0
6.61425E+15,2021/3/15,Male,18 to 25 years old,Rural,"I can afford food and regular expenses, but nothing else",Primary school completed,I am a student,Lara,0,1,0,0,0,0,No,Irregularly,0,0,0,1,1,0,0,0,0,0
6.2171E+15,2021/3/13,Female,26 to 35 years old,Rural,"I can afford food, regular expenses, and clothes, but nothing else",Technical school diploma or degree completed,"I do housework, fulfilling domestic tasks, looking after children",Lara,0,0,0,0,0,0,No,Irregularly,1,0,0,0,0,0,0,0,0,1
4.90526E+15,2021/3/28,Male,18 to 25 years old,Rural,"I can afford food, but nothing else",Secondary school/ high school completed,I am unemployed,Lara,0,1,0,1,0,1,No,Irregularly,1,0,1,0,0,1,0,1,1,1
6.474E+15,2021/3/25,Female,Over 45 years old,Suburban/Peri-urban,"I can comfortably afford food, clothes, and furniture, but I don’t have savings",Post-graduate education,"I work full-time, either as an employee or self-employed",Lara,1,0,1,0,0,1,2 days,Irregularly,0,1,1,0,1,0,0,1,0,1
6.25796E+15,2021/3/13,Male,Over 45 years old,City center or metropolitan area,"I can afford food, regular expenses, and clothes, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Lara,0,0,0,0,1,1,Every day,Irregularly,1,0,1,1,1,1,0,0,0,1
6.61837E+15,2021/3/30,Female,26 to 35 years old,City center or metropolitan area,"I can afford food, but nothing else",Some technical education (e.g polytechnic school),"I do housework, fulfilling domestic tasks, looking after children",Lara,0,0,1,0,0,1,No,Irregularly,1,1,1,1,1,1,0,1,0,1
5.36294E+15,2021/3/13,Female,18 to 25 years old,City center or metropolitan area,I cannot afford enough food for my family,Secondary school/ high school completed,I am unemployed,Lara,0,1,0,1,0,1,No,Irregularly,1,0,0,1,1,1,0,0,0,0
5.62502E+15,2021/3/18,Male,18 to 25 years old,Rural,"I can afford food, but nothing else",Some technical education (e.g polytechnic school),I am a student and I work part-time,Lara,0,0,0,0,0,1,No,Irregularly,1,0,1,0,1,1,1,1,1,1
5.85596E+15,2021/3/13,Male,26 to 35 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,None of the above,Lara,0,1,1,1,0,1,No,Irregularly,0,0,0,0,1,0,0,0,0,0
5.03043E+15,2021/3/13,Female,18 to 25 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Post-graduate education,"I work full-time, either as an employee or self-employed",Lara,0,1,1,0,0,1,No,Irregularly,1,0,1,0,1,1,0,0,0,1
6.62519E+15,2021/3/30,Female,18 to 25 years old,City center or metropolitan area,I cannot afford enough food for my family,Technical school diploma or degree completed,I am a student,Lara,0,1,0,0,0,1,No,Irregularly,1,1,1,0,0,1,1,1,0,0
5.07555E+15,2021/3/17,Male,18 to 25 years old,Rural,"I can afford food, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Lara,1,0,1,0,1,1,1 day,Irregularly,0,1,1,1,0,1,0,1,0,1
5.77177E+15,2021/3/13,Female,18 to 25 years old,Rural,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",Carabobo,0,1,1,0,0,1,No,Irregularly,1,1,1,0,0,1,0,1,0,0
6.10873E+15,2021/3/18,Male,26 to 35 years old,City center or metropolitan area,I cannot afford enough food for my family,Secondary school/ high school completed,"I do housework, fulfilling domestic tasks, looking after children",Miranda,1,1,1,1,0,1,No,Irregularly,1,0,0,0,1,1,0,1,0,0
6.46579E+15,2021/3/16,Prefer not to answer,18 to 25 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Some university or college,"I work part-time, either as an employee or self-employed",Miranda,0,0,0,0,0,1,No,Irregularly,0,1,0,1,1,1,0,1,0,0
5.47555E+15,2021/3/30,Male,Over 45 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Post-graduate education,"I work full-time, either as an employee or self-employed",Miranda,1,1,0,0,0,1,No,Irregularly,0,0,1,0,0,0,0,1,0,0
5.0437E+15,2021/3/30,Male,18 to 25 years old,City center or metropolitan area,"I can afford food, but nothing else",Secondary school/ high school completed,I am a student and I work part-time,Miranda,0,0,0,1,0,1,Every day,Irregularly,1,0,0,1,1,1,0,0,0,0
6.50668E+15,2021/3/17,Female,36 to 45 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Technical school diploma or degree completed,"I work full-time, either as an employee or self-employed",Miranda,0,1,0,0,0,1,No,Irregularly,0,1,1,1,1,1,0,1,0,1
5.44575E+15,2021/3/16,Male,18 to 25 years old,Suburban/Peri-urban,"I can afford food, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Miranda,0,0,1,0,0,1,No,Irregularly,1,0,1,0,1,0,0,1,0,0
5.91144E+15,2021/3/17,Male,26 to 35 years old,City center or metropolitan area,"I can comfortably afford food, clothes, and furniture, but I don’t have savings",Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",Miranda,0,1,0,0,0,1,No,Irregularly,0,0,1,0,0,1,1,1,0,1
4.70795E+15,2021/3/13,Female,18 to 25 years old,City center or metropolitan area,"I can afford food, but nothing else",Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",Miranda,0,1,0,0,0,1,No,Irregularly,1,0,0,1,1,1,1,0,0,0
5.11428E+15,2021/4/1,Male,18 to 25 years old,Rural,"I can afford food, but nothing else",Some university or college,I am a student and I work part-time,Miranda,0,1,0,0,0,1,No,Irregularly,1,0,1,1,1,1,0,0,0,0
5.37641E+15,2021/3/17,Female,26 to 35 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Some secondary school / high school,"I do housework, fulfilling domestic tasks, looking after children",Miranda,0,1,0,0,0,1,No,Irregularly,1,0,1,1,0,1,1,1,1,1
6.52551E+15,2021/3/18,Female,36 to 45 years old,City center or metropolitan area,"I can comfortably afford food, clothes, and furniture, and I have savings",Some university or college,None of the above,Miranda,0,1,0,1,1,1,No,Irregularly,1,0,1,1,1,1,0,0,0,1
4.72153E+15,2021/3/13,Male,26 to 35 years old,City center or metropolitan area,"I can afford food, regular expenses, and clothes, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Miranda,1,1,1,1,1,1,2 days,Irregularly,0,0,1,1,1,1,1,1,1,1
5.31153E+15,2021/9/27,Male,26 to 35 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Technical school diploma or degree completed,I am a student,Miranda,1,1,0,1,0,1,1 day,Irregularly,0,1,1,1,0,1,0,0,0,0
6.53698E+15,2021/9/27,Female,36 to 45 years old,Suburban/Peri-urban,"I can afford food, regular expenses, and clothes, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Miranda,0,1,0,0,1,1,No,Irregularly,1,1,1,0,0,1,1,1,0,1
5.51567E+15,2021/3/13,Female,26 to 35 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Some university or college,I am a student and I work part-time,Miranda,1,1,1,0,0,1,No,Irregularly,1,0,1,1,1,1,0,1,0,1
5.42957E+15,2021/3/14,Female,18 to 25 years old,Rural,"I can afford food and regular expenses, but nothing else",Some university or college,"I work part-time, either as an employee or self-employed",Carabobo,0,0,0,0,0,1,No,Irregularly,1,1,1,0,0,1,0,1,0,1
6.1982E+15,2021/3/13,Female,26 to 35 years old,Rural,"I can comfortably afford food, clothes, and furniture, and I have savings",University or college degree completed,"I work full-time, either as an employee or self-employed",Carabobo,1,1,1,1,1,1,Every day,Irregularly,1,1,1,1,1,1,1,1,1,1
5.92152E+15,2021/3/18,Female,18 to 25 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Some technical education (e.g polytechnic school),"I work part-time, either as an employee or self-employed",Trujillo,0,1,0,0,0,1,No,Irregularly,1,1,1,0,0,1,1,1,1,1
6.46229E+15,2021/3/13,Male,Over 45 years old,Rural,"I can afford food, but nothing else",Primary school completed,I am unemployed,Táchira,1,1,0,0,1,1,No,Irregularly,1,0,1,0,1,1,0,1,0,1
5.49945E+15,2021/3/26,Female,18 to 25 years old,Rural,Prefer not to answer,Secondary school/ high school completed,I am unemployed,Táchira,0,0,0,0,0,0,No,Irregularly,0,0,0,1,0,0,1,0,0,0
6.01482E+15,2021/3/26,Female,18 to 25 years old,Rural,Prefer not to answer,Secondary school/ high school completed,I am unemployed,Táchira,1,1,0,0,0,1,No,Irregularly,1,1,1,1,0,1,1,1,1,1
4.62496E+15,2021/3/13,Female,18 to 25 years old,Rural,I cannot afford enough food for my family,Secondary school/ high school completed,"I do housework, fulfilling domestic tasks, looking after children",Táchira,0,0,0,0,0,0,No,Irregularly,0,0,0,1,1,1,1,1,0,0
5.1638E+15,2021/3/13,Male,36 to 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Miranda,1,1,0,0,0,0,No,Irregularly,0,0,0,1,1,0,0,0,0,0
5.27144E+15,2021/3/13,Male,Over 45 years old,City center or metropolitan area,"I can afford food, but nothing else",Some university or college,"I work full-time, either as an employee or self-employed",Miranda,0,0,0,0,1,1,Every day,Irregularly,1,0,0,1,1,0,0,1,0,0
5.18974E+15,2021/3/22,Female,36 to 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Miranda,1,1,1,1,1,1,2 days,Irregularly,1,1,1,1,1,1,0,0,0,0
4.51017E+15,2021/9/27,Male,18 to 25 years old,City center or metropolitan area,"I can comfortably afford food, clothes, and furniture, and I have savings",University or college degree completed,"I work full-time, either as an employee or self-employed",Miranda,1,1,0,0,0,1,Every day,Irregularly,1,0,1,1,0,1,0,0,0,0
6.24151E+15,2021/3/13,Female,26 to 35 years old,City center or metropolitan area,"I can afford food, but nothing else",University or college degree completed,I am unemployed,Miranda,0,1,0,0,0,0,No,Irregularly,1,0,0,1,1,0,0,0,0,0
4.68878E+15,2021/9/27,Male,36 to 45 years old,City center or metropolitan area,"I can afford food, but nothing else",Technical school diploma or degree completed,"I work full-time, either as an employee or self-employed",Miranda,0,1,0,0,0,1,No,Irregularly,0,0,1,1,1,1,0,1,0,0
5.12503E+15,2021/3/14,Male,26 to 35 years old,City center or metropolitan area,"I can afford food, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Miranda,0,1,0,0,0,1,No,Irregularly,0,0,1,1,1,0,0,1,1,0
5.13195E+15,2021/6/7,Female,36 to 45 years old,Rural,"I can afford food, but nothing else",Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",Miranda,1,1,0,0,0,1,4 days,Irregularly,1,0,1,1,0,1,1,1,1,1
6.05578E+15,2021/9/27,Male,36 to 45 years old,City center or metropolitan area,Prefer not to answer,Some secondary school / high school,"I work full-time, either as an employee or self-employed",Miranda,0,0,0,0,0,0,No,Irregularly,1,0,1,1,0,1,0,1,0,0
5.63116E+15,2021/3/17,Female,18 to 25 years old,Suburban/Peri-urban,Prefer not to answer,Technical school diploma or degree completed,"I work full-time, either as an employee or self-employed",Miranda,1,0,0,0,0,1,No,Irregularly,1,0,0,1,0,1,0,1,0,1
5.25899E+15,2021/3/13,Male,Over 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",Miranda,1,1,1,1,1,1,3 days,Irregularly,1,0,0,1,1,1,1,1,1,1
5.4861E+15,2021/4/3,Female,18 to 25 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Technical school diploma or degree completed,I am a student and I work part-time,Miranda,0,1,0,0,1,1,No,Irregularly,1,0,1,1,1,1,0,1,0,1
6.53464E+15,2021/9/27,Female,36 to 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",Miranda,0,1,0,0,0,1,No,Irregularly,1,0,1,0,1,1,0,0,0,0
5.71013E+15,2021/9/27,Female,36 to 45 years old,Suburban/Peri-urban,I cannot afford enough food for my family,University or college degree completed,"I work full-time, either as an employee or self-employed",Miranda,0,0,0,0,0,1,No,Irregularly,1,0,1,0,0,1,0,1,1,0
6.44736E+15,2021/3/27,Male,36 to 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Miranda,0,0,0,0,0,0,No,Irregularly,1,0,0,1,1,1,0,1,0,0
4.86804E+15,2021/3/13,Male,26 to 35 years old,City center or metropolitan area,I cannot afford enough food for my family,Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",Miranda,0,1,0,0,0,1,No,Irregularly,1,0,1,0,0,0,0,1,1,0
4.68606E+15,2021/3/15,Female,Over 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Anzoátegui,1,0,0,0,0,1,No,Irregularly,1,0,1,1,1,0,0,1,0,1
6.51031E+15,2021/3/14,Male,26 to 35 years old,City center or metropolitan area,"I can afford food, but nothing else",Technical school diploma or degree completed,"I work full-time, either as an employee or self-employed",Anzoátegui,1,0,0,0,0,0,No,Irregularly,0,0,0,1,1,0,0,0,0,0
4.90177E+15,2021/3/13,Male,18 to 25 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Some university or college,I am a student,Anzoátegui,0,1,0,1,0,0,No,Irregularly,0,0,0,1,1,0,0,0,0,0
5.35876E+15,2021/3/29,Female,18 to 25 years old,Rural,"I can afford food, but nothing else",Secondary school/ high school completed,I am a student and I work part-time,Anzoátegui,0,0,0,0,0,1,Every day,Irregularly,0,0,0,1,1,0,0,0,0,0
6.49007E+15,2021/3/14,Female,18 to 25 years old,Rural,I cannot afford enough food for my family,Some technical education (e.g polytechnic school),I am a student,Anzoátegui,1,1,0,0,0,1,No,Irregularly,1,0,1,0,0,1,0,1,0,0
5.06002E+15,2021/3/16,Female,Over 45 years old,Suburban/Peri-urban,"I can afford food, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Anzoátegui,0,0,0,0,0,0,No,Irregularly,1,0,1,0,0,1,0,1,0,0
6.52921E+15,2021/3/13,Female,18 to 25 years old,Rural,I cannot afford enough food for my family,Secondary school/ high school completed,I am a student,Lara,0,1,0,1,1,0,2 days,Irregularly,1,0,1,1,0,1,0,1,1,0
6.36299E+15,2021/3/13,Female,36 to 45 years old,Rural,I cannot afford enough food for my family,University or college degree completed,"I do housework, fulfilling domestic tasks, looking after children",Lara,0,1,0,0,0,1,No,Irregularly,0,0,1,0,0,1,0,1,0,1
6.43288E+15,2021/3/13,Female,36 to 45 years old,Rural,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",Lara,1,0,1,1,1,1,No,Irregularly,1,0,0,1,0,1,0,1,0,1
5.17055E+15,2021/6/1,Male,18 to 25 years old,Rural,"I can afford food, but nothing else",Secondary school/ high school completed,I am a student and I work part-time,Lara,1,1,1,1,1,1,No,Irregularly,1,0,0,1,1,1,1,1,1,1
6.75534E+15,2021/3/28,Male,18 to 25 years old,Rural,"I can afford food, but nothing else",Secondary school/ high school completed,I am a student and I work part-time,Lara,1,0,0,0,0,1,No,Irregularly,0,0,1,1,1,0,0,0,0,0
4.79451E+15,2021/3/13,Female,36 to 45 years old,Rural,"I can afford food, but nothing else",Secondary school/ high school completed,I am unemployed,Lara,0,1,0,0,0,1,No,Irregularly,0,0,0,0,1,0,0,0,0,0
6.64431E+15,2021/3/28,Female,18 to 25 years old,Rural,I cannot afford enough food for my family,Some primary education,I am unemployed,Lara,1,1,1,1,1,1,1 day,Irregularly,0,1,1,0,0,1,1,0,1,1
